ano,mes,dia,hora,angulo,intensidade,uwind,vwind
2022,01,19,00,120,2.57222,-2.2276,1.2861
2022,01,19,01,060,2.057776,-1.7821,-1.0289
2022,01,19,02,060,3.086664,-2.6731,-1.5433
2022,01,19,03,030,2.57222,-1.2861,-2.2276
2022,01,19,04,030,2.057776,-1.0289,-1.7821
2022,01,19,05,050,3.086664,-2.3645,-1.9841
2022,01,19,06,030,3.086664,-1.5433,-2.6731
2022,01,19,07,100,2.57222,-2.5331,0.4467
2022,01,19,08,100,3.086664,-3.0398,0.536
2022,01,19,09,070,3.601108,-3.3839,-1.2317
2022,01,19,10,080,3.086664,-3.0398,-0.536
2022,01,19,11,070,2.57222,-2.4171,-0.8798
2022,01,19,12,040,3.086664,-1.9841,-2.3645
2022,01,19,13,210,2.057776,1.0289,1.7821
2022,01,19,14,140,2.57222,-1.6534,1.9704
2022,01,19,15,110,3.086664,-2.9005,1.0557
2022,01,19,16,120,5.14444,-4.4552,2.5722
2022,01,19,17,130,6.173328,-4.729,3.9681
2022,01,19,18,150,4.629996,-2.315,4.0097
2022,01,19,19,050,4.115552,-3.1527,-2.6454
2022,01,19,20,110,4.629996,-4.3508,1.5836
2022,01,19,21,080,2.57222,-2.5331,-0.4467
2022,01,19,22,120,2.057776,-1.7821,1.0289
2022,01,19,23,100,4.115552,-4.053,0.7147
2022,01,20,00,130,3.601108,-2.7586,2.3147
2022,01,20,01,070,4.629996,-4.3508,-1.5836
2022,01,20,02,070,4.115552,-3.8674,-1.4076
2022,01,20,03,100,3.601108,-3.5464,0.6253
2022,01,20,04,090,1.543332,-1.5433,-0.0
2022,01,20,05,070,2.057776,-1.9337,-0.7038
2022,01,20,06,080,2.57222,-2.5331,-0.4467
2022,01,20,07,090,2.057776,-2.0578,-0.0
2022,01,20,08,070,2.057776,-1.9337,-0.7038
2022,01,20,09,090,2.57222,-2.5722,-0.0
2022,01,20,10,070,3.086664,-2.9005,-1.0557
2022,01,20,11,120,1.543332,-1.3366,0.7717
2022,01,20,12,150,1.028888,-0.5144,0.891
2022,01,20,13,350,1.028888,0.1787,-1.0133
2022,01,20,14,080,2.57222,-2.5331,-0.4467
2022,01,20,15,100,5.14444,-5.0663,0.8933
2022,01,20,16,130,5.6588840000000005,-4.335,3.6375
2022,01,20,17,120,6.173328,-5.3463,3.0867
2022,01,20,18,140,5.6588840000000005,-3.6375,4.335
2022,01,20,19,130,6.173328,-4.729,3.9681
2022,01,20,20,130,6.173328,-4.729,3.9681
2022,01,20,21,130,5.14444,-3.9409,3.3068
2022,01,20,22,120,4.629996,-4.0097,2.315
2022,01,20,23,130,3.086664,-2.3645,1.9841
2022,01,21,00,130,2.057776,-1.5763,1.3227
2022,01,21,01,110,2.057776,-1.9337,0.7038
2022,01,21,02,090,2.57222,-2.5722,-0.0
2022,01,21,03,060,3.086664,-2.6731,-1.5433
2022,01,21,04,070,2.57222,-2.4171,-0.8798
2022,01,21,05,090,2.57222,-2.5722,-0.0
2022,01,21,06,100,1.028888,-1.0133,0.1787
2022,01,21,07,060,3.086664,-2.6731,-1.5433
2022,01,21,08,100,2.57222,-2.5331,0.4467
2022,01,21,09,070,1.028888,-0.9668,-0.3519
