uwind_sbgl,vwind_sbgl,uwind_sbrj,vwind_sbrj,uwind_niteroi,vwind_niteroi
-0.049999997,-0.59999996,-0.53999996,-1.04,-0.7,-0.72999996
0.02,-0.47,-0.32,-0.87,-0.62,-0.71999997
0.0,-0.26,-0.32999998,-0.57,-0.59999996,-0.52
-1.12,-0.76,-2.07,-0.9,-1.31,-0.74
-1.04,-1.0,-1.9599999,-1.04,-1.38,-0.96999997
-0.79999995,-1.1999999,-1.66,-1.3,-1.17,-1.11
-0.42999998,-1.25,-1.17,-1.3,-0.81,-1.0
-0.19,-0.94,-0.89,-0.79999995,-0.55,-0.61
-0.06,-0.61,-0.78999996,-0.32999998,-0.39,-0.14999999
-0.48999998,0.17999999,-1.25,0.57,-0.81,0.57
-1.41,0.96999997,-2.26,1.3299999,-1.5999999,1.1999999
-2.47,1.73,-3.48,2.01,-2.55,1.62
-3.3999999,1.8299999,-4.67,1.8,-3.3999999,1.4399999
-3.72,1.42,-5.0699997,0.96999997,-3.76,0.78999996
-3.23,0.61,-4.21,0.42999998,-3.4499998,0.17
-2.33,-0.48999998,-3.46,-0.74,-2.4099998,-0.37
-1.5699999,-0.13,-2.6399999,-0.38,-1.91,0.0
-1.41,0.08,-2.47,-0.07,-1.89,0.08
-0.98999995,0.13,-2.06,-0.04,-1.56,0.12
-0.84,0.22999999,-1.9,0.07,-1.49,0.19999999
-0.88,0.13,-1.9499999,-0.06,-1.51,0.01
-0.77,0.01,-1.76,-0.25,-1.27,-0.14999999
-0.56,0.0,-1.43,-0.22999999,-0.91999996,-0.11
-0.55,-0.08,-1.38,-0.26999998,-0.79999995,-0.16
-0.55,-0.14,-1.35,-0.28,-0.75,-0.19
-0.44,-0.13,-1.22,-0.26,-0.68,-0.16
-0.35999998,-0.14999999,-1.11,-0.29,-0.59,-0.17
-1.0,-0.5,-1.9799999,-0.61,-1.14,-0.45999998
-1.03,-0.91999996,-1.9799999,-1.09,-1.26,-0.9
-0.74,-1.4,-1.54,-1.66,-1.0,-1.26
-0.26999998,-1.76,-0.89,-1.9699999,-0.51,-1.41
-0.03,-1.62,-0.59999996,-1.65,-0.22,-1.12
-0.14,-0.63,-0.77,-0.41,-0.29999998,-0.13
-0.45,0.75,-1.15,1.15,-0.58,1.0699999
-1.2099999,2.05,-2.05,2.4099998,-1.23,2.1499999
-1.9399999,2.48,-2.8799999,2.82,-2.02,2.36
-3.06,2.59,-4.0299997,2.61,-2.85,2.25
-3.23,2.1,-4.46,2.09,-3.29,1.6999999
-2.95,1.3,-4.08,1.1999999,-3.07,1.0699999
-2.6699998,0.64,-3.86,0.45999998,-2.79,0.52
-1.62,0.34,-2.77,0.17999999,-1.88,0.28
-1.29,0.25,-2.3999999,0.02,-1.64,0.24
-0.93,0.22,-1.9,-0.01,-1.3399999,0.19
-0.79999995,0.26,-1.7199999,0.089999996,-1.24,0.22999999
-0.66999996,0.26999998,-1.56,0.14,-1.0699999,0.24
-0.47,0.24,-1.3199999,0.099999994,-0.84,0.22
-0.31,0.19999999,-1.13,0.07,-0.66999996,0.19999999
-0.25,0.17,-1.0799999,0.08,-0.57,0.19
-0.26,0.089999996,-1.1,-0.03,-0.55,0.099999994
-0.45,0.07,-1.43,-0.17,-0.64,0.049999997
-0.35,0.03,-1.16,-0.16,-0.52,0.02
-0.81,-0.07,-1.8,0.01,-0.97999996,0.0
-1.0,-0.22999999,-2.1599998,-0.31,-1.24,-0.13
-0.85999995,-0.26,-1.86,-0.39999998,-1.26,-0.13
-1.09,-0.13,-1.91,-0.29,-1.36,-0.06
-1.23,0.38,-2.07,0.21,-1.48,0.29
-1.31,0.64,-2.1599998,0.48,-1.5799999,0.45
-1.49,0.84,-2.34,0.65999997,-1.7199999,0.62
-1.55,1.24,-2.32,1.13,-1.81,1.03
-1.63,1.87,-2.4099998,1.99,-1.9499999,1.65
-2.21,2.26,-3.1699998,2.52,-2.59,2.1
-3.23,2.4099998,-4.2,2.52,-3.51,2.19
-3.6999998,2.02,-4.85,2.1699998,-3.6999998,1.7099999
-3.1799998,1.16,-4.56,1.24,-3.29,1.0
-2.6499999,0.69,-4.15,0.69,-2.72,0.62
-2.4099998,0.29999998,-3.87,0.11,-2.54,0.25
-1.99,0.049999997,-3.31,-0.21,-2.1599998,0.0
-1.56,0.17,-2.76,-0.02,-1.87,0.14
-1.35,0.26999998,-2.54,0.14999999,-1.87,0.22
-1.03,0.17999999,-2.1599998,0.02,-1.61,0.12
-0.83,0.03,-1.89,-0.21,-1.38,-0.03
-0.88,-0.06,-1.92,-0.39999998,-1.24,-0.11
-0.59999996,-0.11,-1.53,-0.45,-0.98999995,-0.16
-0.53,-0.099999994,-1.43,-0.39,-0.9,-0.14999999
-0.51,-0.049999997,-1.4,-0.32,-0.81,-0.12
-0.71999997,-0.17,-1.63,-0.44,-0.89,-0.24
-0.77,-0.83,-1.7099999,-1.0,-0.90999997,-0.84
-0.35,-1.09,-1.0699999,-1.25,-0.39999998,-1.04
-0.02,-1.1999999,-0.58,-1.27,-0.07,-0.96
-0.26,-0.72999996,-0.82,-0.62,-0.35999998,-0.34
-1.17,0.08,-1.89,0.39999998,-1.25,0.35999998
-1.92,0.7,-2.83,0.95,-2.05,0.74
-2.54,0.89,-3.6,0.91999996,-2.62,0.81
-3.03,0.72999996,-4.15,0.57,-3.02,0.7
-3.33,0.62,-4.47,0.32,-3.32,0.77
-3.76,0.84999996,-4.99,0.44,-3.82,0.87
-4.13,0.71,-5.66,0.29,-4.18,0.5
-3.6899998,0.19,-5.5,-0.35,-3.75,0.14999999
-2.82,-0.03,-4.5899997,-0.51,-2.8799999,0.02
-2.4199998,0.02,-4.13,-0.38,-2.81,0.01
-2.09,0.01,-3.6699998,-0.37,-2.6299999,-0.089999996
-1.4399999,-0.049999997,-2.78,-0.39,-2.09,-0.21
-0.84,-0.13,-1.9699999,-0.41,-1.4699999,-0.29999998
-0.47,-0.14999999,-1.5,-0.35,-1.05,-0.26
-0.45999998,-0.099999994,-1.4499999,-0.25,-0.96999997,-0.19
-0.48,-0.12,-1.4499999,-0.26999998,-0.89,-0.19999999
-0.47,-0.17,-1.4399999,-0.29999998,-0.84999996,-0.24
-0.48999998,-0.19999999,-1.5,-0.34,-0.87,-0.26999998
-0.47,-0.25,-1.4499999,-0.44,-0.84,-0.35
-0.68,-0.37,-1.61,-0.39999998,-0.97999996,-0.45999998
-1.0799999,-0.79999995,-2.1699998,-0.79999995,-1.41,-0.91999996
-0.90999997,-1.41,-1.8499999,-1.5,-1.22,-1.36
-0.69,-1.4599999,-1.4699999,-1.5699999,-0.94,-1.37
-0.61,-1.37,-1.31,-1.3199999,-0.77,-1.1999999
-1.09,-1.05,-1.8,-0.91999996,-1.15,-0.79999995
-1.7199999,-0.31,-2.49,-0.17999999,-1.73,-0.14
-2.19,0.099999994,-3.04,0.14999999,-2.19,0.21
-2.54,0.34,-3.52,0.29999998,-2.51,0.39999998
-2.86,0.57,-3.9199998,0.41,-2.9099998,0.63
-3.32,0.74,-4.44,0.42,-3.55,0.77
-3.79,0.59,-5.24,0.17999999,-3.79,0.39
-3.24,-0.04,-4.91,-0.61,-3.25,-0.08
-2.24,-0.13,-3.76,-0.59,-2.4099998,-0.13
-1.61,0.0,-2.96,-0.39,-2.02,-0.04
-1.15,0.04,-2.3999999,-0.26999998,-1.76,-0.07
-1.0799999,0.02,-2.31,-0.21,-1.75,-0.14
-0.96,-0.089999996,-2.1599998,-0.32,-1.65,-0.29
-0.77,-0.19,-1.9,-0.47,-1.4399999,-0.42
-0.64,-0.24,-1.68,-0.51,-1.1999999,-0.44
-0.5,-0.17999999,-1.4699999,-0.38,-0.96,-0.31
-0.39999998,-0.14999999,-1.31,-0.29,-0.78,-0.22999999
-0.38,-0.19999999,-1.25,-0.32,-0.66999996,-0.25
-0.37,-0.24,-1.22,-0.32999998,-0.65,-0.28
-0.88,-0.52,-1.93,-0.59999996,-1.16,-0.63
-1.0699999,-0.98999995,-2.1699998,-0.98999995,-1.38,-1.0799999
-0.59999996,-1.3299999,-1.48,-1.39,-0.9,-1.3
-0.29999998,-1.37,-0.96,-1.36,-0.53,-1.16
-0.52,-1.13,-1.18,-0.88,-0.71999997,-0.78999996
-1.0699999,-0.9,-1.77,-0.58,-1.14,-0.61
-1.62,-0.53,-2.3899999,-0.26999998,-1.55,-0.35
-2.1599998,-0.17999999,-3.0,-0.07,-2.08,-0.01
-2.74,0.14999999,-3.6699998,0.06,-2.6799998,0.31
-3.4099998,0.39,-4.43,0.04,-3.49,0.42999998
-3.99,0.31,-5.0299997,-0.22999999,-4.0899997,0.19999999
-3.99,0.04,-5.2599998,-0.56,-3.9299998,-0.11
-3.1699998,-0.25,-4.7799997,-0.84999996,-3.1499999,-0.24
-2.23,-0.24,-3.7099998,-0.71999997,-2.4199998,-0.29
-1.7199999,-0.16,-3.04,-0.63,-2.1599998,-0.26999998
-1.28,-0.16,-2.44,-0.56,-1.8299999,-0.32999998
-0.93,-0.17999999,-2.0,-0.47,-1.4599999,-0.34
-0.75,-0.14999999,-1.81,-0.37,-1.27,-0.28
-0.77,-0.11,-1.88,-0.26999998,-1.35,-0.24
-0.83,-0.099999994,-2.02,-0.26,-1.41,-0.28
-0.71,-0.17,-1.8399999,-0.37,-1.23,-0.35
-0.57,-0.25,-1.5699999,-0.47,-1.03,-0.42999998
-0.45999998,-0.26,-1.36,-0.45999998,-0.85999995,-0.42
-0.39,-0.29,-1.2099999,-0.45999998,-0.71999997,-0.42
-0.69,-0.5,-1.5899999,-0.55,-0.95,-0.58
-1.06,-0.82,-2.03,-0.77,-1.3399999,-0.91999996
-0.84999996,-1.3299999,-1.66,-1.41,-1.1,-1.29
-0.96,-1.51,-1.66,-1.65,-1.13,-1.35
-1.4599999,-1.3199999,-2.1499999,-1.3299999,-1.61,-1.0799999
-1.9499999,-1.09,-2.72,-1.03,-2.08,-0.84
-2.4199998,-0.89,-3.24,-0.87,-2.55,-0.72999996
-2.8899999,-0.77,-3.78,-0.88,-3.02,-0.65
-3.1699998,-0.47,-4.2,-0.78999996,-3.29,-0.38
-3.46,-0.22999999,-4.58,-0.64,-3.6299999,-0.21
-3.98,0.03,-5.24,-0.39999998,-4.13,-0.02
-4.37,0.14999999,-5.9,-0.41,-4.43,0.049999997
-4.18,-0.03,-6.0299997,-0.56,-4.11,0.01
-3.47,-0.16,-5.41,-0.71,-3.61,-0.17999999
-3.29,-0.22999999,-5.21,-0.76,-3.56,-0.26999998
-3.21,-0.44,-5.08,-1.04,-3.57,-0.53
-2.87,-0.53,-4.6,-1.13,-3.24,-0.65999997
-2.19,-0.48,-3.72,-0.97999996,-2.6299999,-0.63
-1.52,-0.32999998,-2.8799999,-0.66999996,-2.0,-0.45
-0.79999995,-0.17999999,-1.92,-0.39,-1.17,-0.25
-0.45,-0.13,-1.39,-0.26,-0.79999995,-0.11
-0.42,-0.089999996,-1.3,-0.14999999,-0.83,-0.06
-0.55,-0.099999994,-1.4699999,-0.16,-0.88,-0.13
-0.45999998,-0.14,-1.35,-0.25,-0.7,-0.19999999
-0.56,-0.31,-1.3199999,-0.32,-0.65999997,-0.32
-1.11,-0.69,-2.03,-0.56,-1.3199999,-0.66999996
-1.24,-1.1899999,-2.1399999,-1.1899999,-1.31,-1.09
-1.1999999,-1.88,-2.02,-1.9499999,-1.09,-1.63
-0.91999996,-2.59,-1.63,-2.52,-0.87,-2.1599998
-0.79999995,-2.77,-1.51,-2.61,-0.78,-2.36
-0.56,-2.55,-1.27,-2.29,-0.59999996,-2.1699998
-0.59,-2.3799999,-1.29,-2.03,-0.63,-1.91
-0.64,-2.1,-1.3399999,-1.6999999,-0.72999996,-1.64
-1.48,-1.37,-2.26,-1.05,-1.5699999,-1.01
-2.79,-0.42999998,-3.79,-0.31,-3.04,-0.26
-3.6699998,-0.099999994,-5.0,-0.04,-3.98,-0.08
-2.23,-2.55,-3.54,-3.06,-2.28,-2.22
-1.0799999,-2.19,-1.9399999,-3.1,-0.90999997,-1.75
-0.41,-1.04,-0.9,-1.5799999,-0.45999998,-0.83
-0.29,-0.78999996,-0.69,-1.12,-0.53,-0.78999996
-0.32999998,-0.65999997,-0.77,-0.87,-0.44,-0.65999997
-0.16,-0.65999997,-0.58,-0.71999997,-0.24,-0.64
-0.049999997,-0.77,-0.41,-0.78999996,-0.16,-0.72999996
-0.07,-0.84,-0.42,-0.87,-0.19999999,-0.81
-0.11,-1.02,-0.48999998,-1.04,-0.22999999,-0.95
-0.08,-1.2099999,-0.45,-1.3399999,-0.19,-1.1
0.02,-1.4699999,-0.31,-1.7199999,-0.11,-1.27
0.14,-1.73,-0.049999997,-2.11,0.0,-1.41
0.44,-2.55,0.53,-3.01,0.24,-2.57
0.72999996,-3.11,0.91999996,-3.6299999,0.61,-2.77
1.11,-3.74,1.43,-4.49,1.04,-3.1999998
1.5,-4.16,1.91,-4.97,1.4599999,-3.6899998
1.89,-4.33,2.33,-4.8199997,1.75,-3.81
1.86,-4.0,2.18,-4.23,1.67,-3.6799998
1.63,-3.25,1.81,-3.1699998,1.41,-2.95
1.1,-2.24,1.11,-1.9799999,1.02,-2.03
0.45,-1.09,0.089999996,-0.56,0.45999998,-1.06
-0.45999998,-0.03,-1.1,0.63,-0.37,-0.14
-1.3199999,0.62,-1.9799999,1.29,-2.04,-0.049999997
-2.24,1.37,-3.02,1.68,-2.6699998,0.45999998
-1.88,0.90999997,-2.75,1.16,-2.1,0.35
-1.39,0.48999998,-2.18,0.53,-1.52,0.14
-1.27,-0.049999997,-2.0,-0.17,-1.43,-0.24
-0.90999997,-0.42999998,-1.55,-0.61,-1.16,-0.57
-0.51,-0.41,-1.0799999,-0.62,-0.68,-0.5
-0.26999998,-0.38,-0.76,-0.59,-0.32,-0.39
-0.14999999,-0.53,-0.48999998,-0.68,-0.21,-0.53
0.02,-0.64,-0.099999994,-0.65999997,-0.07,-0.66999996
0.22,-0.59999996,0.25,-0.45999998,0.07,-0.63
0.29999998,-0.59999996,0.44,-0.32,0.11,-0.65
0.29999998,-0.53999996,0.47,-0.24,0.13,-0.61
0.31,-0.55,0.53,-0.25,0.17,-0.61
1.05,0.04,1.78,0.45999998,0.91999996,0.03
1.35,0.0,2.09,0.66999996,1.3,0.099999994
1.3199999,-0.089999996,1.9699999,0.39999998,1.42,0.03
0.95,-1.2099999,1.4399999,-1.01,1.18,-0.98999995
1.0699999,-2.12,1.37,-1.8399999,1.15,-1.88
1.43,-1.8499999,1.5899999,-1.3199999,1.48,-1.76
1.5799999,-0.96999997,1.8,-0.06,1.55,-1.0
1.14,0.42,1.42,1.76,1.11,0.24
2.18,4.15,3.0,5.3199997,1.35,3.25
1.9799999,3.74,2.74,4.5,1.88,3.6299999
1.48,2.84,2.27,3.23,1.5699999,2.82
0.78999996,2.8,1.5799999,3.4299998,0.63,2.61
-1.7199999,1.43,-1.8,1.65,-1.77,0.98999995
-1.5,0.9,-1.75,1.11,-1.5699999,0.42
-1.37,0.71,-1.88,0.79999995,-1.4599999,0.48999998
-0.85999995,-0.03,-1.17,-0.04,-1.03,-0.25
-0.32999998,-0.29,-0.48999998,-0.44,-0.44,-0.45
0.17999999,-0.26,0.13,-0.45,0.06,-0.28
-0.089999996,-0.51,-0.099999994,-0.56,0.02,-0.48999998
0.01,-0.53,0.049999997,-0.47,0.04,-0.53999996
0.22,-0.35,0.29999998,-0.29,0.17,-0.34
0.06,-0.39,0.12,-0.24,0.03,-0.35
-0.06,-0.26999998,-0.11,-0.04,-0.08,-0.24
-0.08,-0.26,-0.21,0.02,-0.099999994,-0.24
-0.93,0.14999999,-1.41,0.68,-0.75,0.22
-1.29,-0.26999998,-1.93,0.049999997,-1.3,-0.17999999
-1.22,-0.7,-1.9599999,-0.53999996,-1.3,-0.72999996
-0.9,-1.18,-1.64,-1.0699999,-0.84999996,-1.1999999
-0.42,-1.51,-0.96,-1.4499999,-0.28,-1.37
0.79999995,-1.9,0.53,-1.5999999,0.64,-1.55
1.75,-1.7199999,1.76,-1.18,1.65,-1.4499999
1.36,-0.21,1.4,0.77,1.4599999,-0.35
2.3,2.6399999,2.47,3.52,1.56,2.1699998
1.8499999,3.34,2.08,3.72,1.64,3.01
0.78999996,2.6499999,1.35,3.25,0.93,2.27
1.15,2.33,1.78,2.95,1.3,2.03
0.39999998,0.26,0.22999999,0.65,0.24,0.29999998
-0.11,0.58,-0.11,1.05,-0.19999999,0.35999998
-0.87,0.049999997,-0.9,0.41,-0.89,-0.26
0.089999996,0.0,0.17999999,0.35,-0.29999998,-0.39999998
0.12,0.08,0.34,0.58,-0.07,-0.38
0.48999998,0.45,0.88,1.0799999,0.48,0.07
0.90999997,0.79999995,1.48,1.5899999,0.78,0.64
0.61,0.29,1.1,0.88,0.83,0.22
0.02,-0.65,0.32999998,-0.51,0.29999998,-0.77
-0.53999996,-0.88,-0.56,-0.85999995,-0.61,-1.13
-0.42,-1.15,-0.69,-1.26,-0.52,-1.1999999
-0.16,-0.94,-0.41,-0.97999996,-0.08,-0.84999996
-1.03,-0.42,-1.7199999,-0.29999998,-1.22,-0.59
-1.18,-0.84,-2.06,-0.74,-1.27,-0.96
-1.14,-1.23,-1.9799999,-1.28,-1.29,-1.28
-0.97999996,-1.25,-1.7099999,-1.31,-1.1899999,-1.31
-0.44,-1.26,-1.0799999,-1.24,-0.7,-1.17
0.71,-1.63,0.17999999,-1.3299999,0.29,-1.0799999
1.23,-1.5899999,0.78999996,-1.3199999,0.94,-0.96
0.87,-0.65,0.44,-0.45,0.42,-0.22
0.03,0.39999998,-0.56,0.53999996,-0.35,0.48999998
-0.5,1.23,-1.06,1.37,-0.71999997,0.98999995
-1.28,1.36,-1.65,1.55,-1.4399999,0.96999997
-1.65,0.91999996,-2.05,0.88,-1.9,0.58
-1.86,0.87,-2.6599998,0.96999997,-2.1,0.38
-2.06,0.41,-2.97,0.32999998,-2.28,0.14999999
-1.51,0.29999998,-2.36,0.17999999,-1.8,0.08
-1.28,-0.049999997,-2.2,-0.25,-1.53,-0.11
-0.96,-0.049999997,-1.75,-0.19,-1.24,-0.13
-0.68,-0.049999997,-1.3399999,-0.12,-0.91999996,-0.14999999
-0.42999998,0.06,-0.96,0.17999999,-0.56,-0.07
-0.21,0.089999996,-0.63,0.26,-0.22999999,-0.01
-0.17999999,0.04,-0.53,0.24,-0.17,-0.04
-0.08,-0.13,-0.38,0.06,-0.099999994,-0.16
-0.03,-0.32999998,-0.28,-0.19,-0.07,-0.31
0.07,-0.39999998,-0.099999994,-0.29999998,0.0,-0.38
-0.31,-0.66999996,-0.71,-0.59999996,-0.35,-0.64
-0.26999998,-1.1899999,-0.66999996,-1.09,-0.42,-1.16
0.35,-1.29,0.14,-1.18,0.12,-1.14
0.47,-1.1999999,0.37,-1.1899999,0.48999998,-0.90999997
0.62,-0.79999995,0.53,-0.78,0.66999996,-0.42
0.72999996,-0.41,0.74,-0.45,0.76,-0.04
0.45999998,0.08,0.35999998,0.13,0.55,0.48
-0.089999996,0.19,-0.24,0.34,-0.099999994,0.48
0.22,0.32,-0.04,0.55,-0.02,0.45999998
0.63,0.5,0.31,0.94,0.45999998,0.57
-0.97999996,-0.7,-1.1999999,-0.44,-0.85999995,-0.95
-1.88,-0.94,-2.22,-0.71,-2.08,-1.28
-1.35,0.01,-1.91,0.01,-1.5899999,-0.04
-1.18,0.14999999,-1.9,0.0,-1.5999999,0.13
-1.14,0.049999997,-1.91,-0.17999999,-1.62,0.03
-0.9,-0.24,-1.62,-0.59,-1.36,-0.22
-1.05,-0.51,-1.76,-0.87,-1.4499999,-0.62
-0.83,-0.68,-1.43,-1.06,-1.27,-0.97999996
-0.58,-0.62,-1.14,-0.97999996,-1.0,-0.93
-0.28,-0.65999997,-0.71999997,-0.9,-0.72999996,-0.97999996
0.0,-0.61,-0.26999998,-0.74,-0.37,-0.88
0.16,-0.56,0.03,-0.56,-0.12,-0.71
0.26,-0.52,0.19,-0.41,0.03,-0.57
0.39,-0.5,0.47,-0.35999998,0.26999998,-0.52
0.42999998,-0.79999995,0.38,-0.63,0.35,-0.81
0.59,-1.51,0.55,-1.4499999,0.53,-1.28
0.74,-1.8299999,0.74,-1.99,0.74,-1.5999999
1.48,-2.19,1.7099999,-2.49,1.4699999,-1.9399999
2.34,-1.81,2.82,-2.03,2.25,-1.5999999
3.1999998,-0.47,3.85,-0.31,3.07,-0.39
3.4199998,1.12,4.1,1.3,3.4299998,1.1899999
3.4099998,2.4199998,4.12,2.6399999,3.32,2.36
2.6499999,2.84,3.47,3.27,3.01,2.79
2.04,1.62,2.98,2.08,2.03,1.4399999
1.3,0.82,2.1,1.0799999,1.36,0.75
1.11,0.52,1.8199999,0.66999996,1.22,0.51
0.44,0.25,1.04,0.35,0.53999996,0.049999997
0.089999996,-0.22,0.53999996,-0.22,0.22,-0.42
-0.07,-0.32,0.31,-0.35999998,0.06,-0.57
0.14,-0.29999998,0.53,-0.22999999,0.24,-0.53999996
0.16,-0.21,0.55,-0.12,0.34,-0.44
0.11,-0.12,0.45,0.01,0.32,-0.34
0.0,-0.13,0.34,0.089999996,0.16,-0.38
-0.02,-0.08,0.21,0.13,-0.03,-0.13
0.14999999,0.03,0.39,0.17,0.14999999,-0.02
0.16,0.13,0.48,0.19,0.21,0.099999994
0.29999998,0.31,0.65,0.47,0.31,0.29
0.17,0.22,0.48999998,0.38,0.29999998,0.24
0.0,-0.17999999,0.19999999,-0.14,0.08,-0.24
0.06,-0.56,0.31,-0.57,0.25,-0.56
0.39999998,-0.52,0.68,-0.51,0.42,-0.51
0.65999997,-0.089999996,0.97999996,-0.13,0.68,-0.08
1.26,0.35,1.6999999,0.35,1.16,0.35999998
1.36,0.63,1.8499999,0.72999996,1.26,0.68
1.0799999,0.91999996,1.49,1.13,1.1,0.97999996
0.76,1.36,1.1,1.68,0.88,1.4499999
0.52,2.35,0.74,2.86,0.58,2.35
0.19999999,1.9699999,0.5,2.6,0.35999998,1.9399999
0.39,1.77,0.61,2.35,0.29999998,1.8499999
-0.51,0.63,-0.42999998,0.78999996,0.04,0.74
-0.26,0.83,-0.29999998,1.03,-0.19999999,0.9
-0.32,0.65,-0.51,0.83,-0.58,0.65999997
-0.51,0.38,-0.83,0.39,-0.91999996,0.37
-0.79999995,0.11,-1.18,-0.17,-1.0799999,0.02
-0.45999998,0.07,-0.87,-0.24,-0.82,0.0
-0.25,0.07,-0.76,-0.17999999,-0.66999996,0.12
-0.29,0.12,-0.77,0.0,-0.77,0.16
-0.16,0.17999999,-0.71999997,-0.06,-0.68,0.19999999
-0.41,0.19,-0.95,-0.06,-0.72999996,0.24
-0.31,0.17999999,-0.93,-0.03,-0.58,0.19999999
-0.44,0.16,-1.03,-0.02,-0.63,0.14
-0.21,0.16,-0.72999996,-0.01,-0.47,0.11
-0.34,-0.13,-0.78,-0.39,-0.53,-0.17999999
-0.56,-0.17999999,-1.02,-0.5,-0.66999996,-0.17999999
-1.04,-0.19999999,-1.64,-0.52,-0.93,-0.13
-1.14,0.11,-1.7199999,-0.24,-1.0799999,0.19
-1.29,0.39,-1.8499999,0.17999999,-1.16,0.39999998
-1.49,0.65999997,-2.1699998,0.58,-1.3399999,0.75
-1.6899999,1.01,-2.35,1.1999999,-1.5699999,1.01
-2.1699998,1.41,-2.8999999,1.8,-2.07,1.31
-2.72,1.7199999,-3.55,2.18,-2.84,1.54
-3.08,1.27,-4.0299997,1.3399999,-2.9299998,1.13
-2.8899999,1.04,-3.86,1.12,-3.0,0.89
-2.84,0.91999996,-3.85,0.90999997,-2.9199998,0.87
-2.84,0.42999998,-3.84,0.22,-2.8899999,0.41
-2.07,0.13,-3.07,-0.19,-2.18,0.07
-1.64,0.0,-2.6399999,-0.42,-1.8299999,-0.06
-1.16,-0.02,-2.03,-0.35,-1.36,-0.089999996
-0.85999995,0.04,-1.62,-0.24,-1.0699999,0.0
-0.52,-0.01,-1.14,-0.25,-0.71,-0.02
-0.32,-0.02,-0.84999996,-0.21,-0.44,0.0
-0.049999997,0.06,-0.47,-0.04,-0.099999994,0.08
-0.07,-0.03,-0.53,-0.07,-0.12,0.01
-0.08,-0.17,-0.51,-0.19,-0.12,-0.13
-0.01,-0.13,-0.39,-0.17,-0.06,-0.099999994
-0.01,-0.11,-0.32,-0.16,-0.04,-0.089999996
-0.53,-0.42,-1.12,-0.47,-0.71999997,-0.42
-0.83,-0.57,-1.49,-0.53999996,-0.87,-0.57
-0.9,-0.59999996,-1.54,-0.7,-0.83,-0.57
-1.02,-0.61,-1.63,-0.74,-0.82,-0.56
-1.05,-0.35999998,-1.5999999,-0.51,-0.79999995,-0.39999998
-0.9,-0.17999999,-1.4399999,-0.14999999,-0.68,-0.11
-0.87,0.38,-1.48,0.48999998,-0.7,0.42999998
-0.96999997,1.17,-1.75,1.3,-0.98999995,1.04
-1.8,1.9399999,-2.6599998,2.37,-1.86,1.62
-1.9599999,1.67,-3.1,1.9,-2.05,1.5899999
-2.6799998,0.78,-3.79,1.3,-2.95,0.39
-2.46,0.45999998,-3.47,0.11,-2.36,0.17999999
-2.01,-0.42999998,-2.75,-0.76,-2.1,-0.44
-1.13,-0.14999999,-1.9599999,-0.42999998,-1.51,-0.17
-0.42999998,0.03,-1.11,-0.14,-0.88,0.089999996
-0.25,0.03,-0.78999996,-0.049999997,-0.79999995,0.04
-0.35999998,-0.06,-0.89,-0.099999994,-0.81,-0.11
-0.25,-0.26999998,-0.76,-0.35999998,-0.65999997,-0.39999998
-0.11,-0.32999998,-0.48,-0.42999998,-0.35,-0.42999998
0.04,-0.41,-0.19999999,-0.42,-0.12,-0.42
0.12,-0.52,-0.03,-0.51,-0.07,-0.48
0.14,-0.59,0.04,-0.59999996,-0.08,-0.61
0.099999994,-0.65999997,-0.02,-0.63,-0.17,-0.72999996
0.07,-0.66999996,-0.089999996,-0.61,-0.25,-0.65999997
-0.12,-0.82,-0.44,-0.76,-0.24,-0.66999996
-0.56,-1.39,-1.0699999,-1.3299999,-0.77,-1.22
-0.77,-1.64,-1.29,-1.65,-0.85999995,-1.43
-0.95,-2.06,-1.4599999,-2.1599998,-0.93,-1.8199999
-0.78,-2.33,-1.26,-2.4099998,-0.78,-1.9799999
-0.58,-2.3,-1.02,-2.27,-0.5,-1.9399999
-0.39,-1.87,-0.88,-1.91,-0.35,-1.42
-0.37,-0.96,-0.84999996,-1.12,-0.45,-0.48
-0.76,0.42999998,-1.29,0.38,-1.02,0.39
-2.2,0.21,-2.8799999,0.17,-2.34,-0.21
-2.02,-0.84999996,-2.99,-1.16,-1.87,-0.79999995
-2.2,-1.87,-2.9299998,-1.9699999,-2.1499999,-1.6999999
-1.28,-1.5,-2.06,-1.92,-1.4399999,-1.4499999
-0.56,-0.71999997,-1.1999999,-1.0799999,-0.52,-0.65
-0.13,-0.56,-0.56,-0.75,-0.28,-0.55
-0.22,-0.71999997,-0.65,-0.84,-0.45999998,-0.71999997
-0.24,-0.65,-0.71,-0.71999997,-0.45999998,-0.71999997
0.02,-0.71999997,-0.35,-0.76,-0.099999994,-0.71999997
0.089999996,-0.91999996,-0.17999999,-0.95,-0.03,-0.83
0.07,-0.97999996,-0.17,-1.05,-0.04,-0.85999995
0.17,-1.0799999,-0.04,-1.14,0.08,-0.9
0.17999999,-1.05,0.04,-1.09,0.099999994,-0.85999995
0.07,-1.04,-0.12,-1.01,-0.03,-0.82
0.0,-0.87,-0.22,-0.83,-0.11,-0.7
-0.049999997,-0.87,-0.32,-0.77,-0.089999996,-0.72999996
-0.71999997,-1.56,-1.25,-1.4499999,-0.79999995,-1.2099999
-0.89,-2.1599998,-1.54,-2.1399999,-0.96999997,-1.8199999
-0.55,-2.6399999,-1.16,-2.72,-0.61,-2.31
